"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gpihbp1",0,1.08377414400262,0.95,0.376,0,"0","Gpihbp1"
"Cd300lg",0,1.04410450284902,0.882,0.285,0,"0","Cd300lg"
"Cd36",0,1.00750268365037,0.992,0.544,0,"0","Cd36"
"Kdr",0,0.997225006927979,0.946,0.414,0,"0","Kdr"
"Cxcl12",0,0.986488418879645,0.981,0.545,0,"0","Cxcl12"
"Lpl",0,0.954508956704442,0.723,0.228,0,"0","Lpl"
"Btnl9",0,0.923926364917727,0.825,0.31,0,"0","Btnl9"
"Emcn",0,0.806007780802499,0.836,0.325,0,"0","Emcn"
"Tspan13",0,0.738007167313297,0.931,0.455,0,"0","Tspan13"
"Rgcc",0,0.71319628823787,0.774,0.283,0,"0","Rgcc"
"Mgll",2.30667125106802e-307,0.722249493294594,0.966,0.558,3.82584493702142e-303,"0","Mgll"
"1810011O10Rik",5.18759017892596e-298,0.714526211638827,0.758,0.282,8.6041370707666e-294,"0","1810011O10Rik"
"Fabp4",3.1990962316692e-297,0.641482615517099,1,0.864,5.30602100984653e-293,"0","Fabp4"
"Aqp7",2.18747121029531e-289,0.715174059857417,0.631,0.195,3.62813974939581e-285,"0","Aqp7"
"Sparcl1",7.81656907872948e-269,0.637450550327549,0.957,0.521,1.29645614739807e-264,"0","Sparcl1"
"Cyyr1",2.2958775858784e-267,0.618171536774381,0.882,0.426,3.80794256393791e-263,"0","Cyyr1"
"Xdh",8.95547272338788e-263,0.719294127236089,0.462,0.108,1.48535470590111e-258,"0","Xdh"
"Nrp1",2.8628378625516e-261,0.643843904736943,0.943,0.529,4.74830287882808e-257,"0","Nrp1"
"Tcf15",3.74930465153333e-261,0.614067675723352,0.787,0.339,6.21859669503318e-257,"0","Tcf15"
"Kitl",1.30168577012084e-260,0.622348558297978,0.912,0.473,2.15897601832242e-256,"0","Kitl"
"Adgrl4",1.47462160484509e-252,0.639875124946835,0.759,0.344,2.44580739379607e-248,"0","Adgrl4"
"C1qtnf9",2.298788691116e-249,0.664209396362021,0.627,0.224,3.812770923085e-245,"0","C1qtnf9"
"Itpkb",5.83402771280109e-244,0.583796686654224,0.787,0.367,9.67631836445189e-240,"0","Itpkb"
"Cdh5",5.67568901817121e-240,0.575087751554706,0.975,0.569,9.41369780553876e-236,"0","Cdh5"
"Plpp3",1.67286994761718e-237,0.610014922535828,0.815,0.393,2.77462209511785e-233,"0","Plpp3"
"Ctla2a",4.0196057037126e-232,0.679613614481574,0.593,0.2,6.66691802017771e-228,"0","Ctla2a"
"Txnip",4.86339334991503e-232,0.560686860724563,0.913,0.502,8.06642421016906e-228,"0","Txnip"
"Slc28a2",8.47055360688018e-231,0.630597499174729,0.439,0.112,1.40492602123715e-226,"0","Slc28a2"
"AW112010",2.00233095464407e-229,0.572096687486457,0.833,0.414,3.32106612137265e-225,"0","AW112010"
"Cav2",3.42258643933953e-229,0.533408063181892,0.874,0.455,5.67670186828855e-225,"0","Cav2"
"Igfbp7",1.65822158444777e-228,0.521994458143856,0.968,0.539,2.75032631996507e-224,"0","Igfbp7"
"Snrk",2.00921898470074e-227,0.564423840511611,0.721,0.319,3.33249060802464e-223,"0","Snrk"
"Slc26a10",1.6268269352604e-225,0.606851141872294,0.585,0.206,2.6982551548229e-221,"0","Slc26a10"
"Mcf2l",9.66009769095955e-216,0.617933809062912,0.521,0.174,1.60222380302255e-211,"0","Mcf2l"
"Lims2",2.08053484989408e-214,0.50787363348379,0.83,0.428,3.45077510203432e-210,"0","Lims2"
"Eng",2.22123838696947e-214,0.561899555305456,0.974,0.582,3.68414598862756e-210,"0","Eng"
"Myct1",8.82765193255569e-212,0.489519534642567,0.743,0.348,1.46415434953369e-207,"0","Myct1"
"Cav1",3.34050243104079e-210,0.519016650317959,0.986,0.636,5.54055733212425e-206,"0","Cav1"
"Adgrf5",7.21706208770508e-210,0.514075628132486,0.953,0.542,1.19702191786676e-205,"0","Adgrf5"
"Hspg2",1.37184423760182e-209,0.440098679196871,0.743,0.345,2.27534085248638e-205,"0","Hspg2"
"Adgrg1",4.61373860639344e-207,0.569930628397342,0.616,0.255,7.65234685256417e-203,"0","Adgrg1"
"Sept4",2.66259097722297e-204,0.485648105816946,0.606,0.235,4.41617339482202e-200,"0","Sept4"
"Sepp1",1.01469178681197e-202,0.470244547389434,0.679,0.31,1.68296779760634e-198,"0","Sepp1"
"Unc5b",7.86718128364542e-202,0.582181972052856,0.556,0.206,1.30485068770543e-197,"0","Unc5b"
"Tcf4",3.85544992081028e-200,0.487190149574229,0.938,0.541,6.39464923865592e-196,"0","Tcf4"
"Mllt4",5.32853620774192e-199,0.517652991965501,0.732,0.351,8.83791015416075e-195,"0","Mllt4"
"Clic5",3.33107309711579e-198,0.572428752903034,0.67,0.302,5.52491783887625e-194,"0","Clic5"
"Myo10",3.68025264833366e-197,0.518992973375783,0.777,0.379,6.1040670425262e-193,"0","Myo10"
"Jam2",1.55718675984587e-196,0.487725709629013,0.76,0.368,2.58274995988036e-192,"0","Jam2"
"Rbp7",9.7029918417339e-196,0.555951966259455,0.919,0.526,1.60933822686999e-191,"0","Rbp7"
"Flt1",9.42739158425002e-195,0.526430933707839,0.972,0.602,1.56362716816371e-190,"0","Flt1"
"Gimap6",3.45912290757433e-193,0.433223007392944,0.627,0.257,5.73730125450279e-189,"0","Gimap6"
"Arhgap31",8.16332476738644e-192,0.43807651531591,0.815,0.418,1.35396904591871e-187,"0","Arhgap31"
"Ets1",1.03207630754041e-188,0.428089113993675,0.787,0.389,1.71180176368653e-184,"0","Ets1"
"Ly6c1",3.8146011719152e-188,0.481252541628279,0.997,0.714,6.32689750373855e-184,"0","Ly6c1"
"Tmem204",4.85732547231831e-187,0.523380170239729,0.542,0.208,8.05636002838715e-183,"0","Tmem204"
"Kank3",1.79960951656253e-185,0.510313079559846,0.588,0.245,2.98483234417061e-181,"0","Kank3"
"Slc43a3",1.43549847664557e-184,0.488168899661806,0.614,0.26,2.38091777336434e-180,"0","Slc43a3"
"Igfbp3",3.1591072850554e-183,0.681390346260691,0.537,0.202,5.23969534299289e-179,"0","Igfbp3"
"Mfge8",2.78414933355467e-179,0.411659101238861,0.755,0.373,4.61779008463378e-175,"0","Mfge8"
"Gng11",1.11506617669974e-177,0.450101635797235,0.94,0.587,1.84944876067419e-173,"0","Gng11"
"Ets2",2.64545884082374e-176,0.443321199827043,0.504,0.187,4.38775803339026e-172,"0","Ets2"
"Col4a1",1.99300257203519e-175,0.317089780118011,0.846,0.453,3.30559406597757e-171,"0","Col4a1"
"Esam",4.95823559583316e-172,0.39609920316735,0.898,0.51,8.22372955924888e-168,"0","Esam"
"Itga6",6.21080350636133e-171,0.565677274706409,0.594,0.264,1.03012386956509e-166,"0","Itga6"
"Robo4",2.04407514520013e-170,0.518085837933659,0.454,0.159,3.39030303582894e-166,"0","Robo4"
"Lrrc8c",4.60835154636165e-170,0.446982021713591,0.636,0.288,7.64341187479543e-166,"0","Lrrc8c"
"Mcc",4.67998081504386e-170,0.501246943251892,0.528,0.206,7.76221617983174e-166,"0","Mcc"
"B2m",1.25474210069243e-169,0.478658586440512,0.979,0.633,2.08111524820847e-165,"0","B2m"
"Abcb1a",1.51562016498162e-169,0.530275275153266,0.642,0.297,2.51380760563851e-165,"0","Abcb1a"
"Ablim1",6.35754229931222e-169,0.416276070717314,0.742,0.378,1.05446196576393e-164,"0","Ablim1"
"Plscr2",4.37031616577366e-168,0.550572305579074,0.591,0.258,7.24860639255219e-164,"0","Plscr2"
"Myadm",2.52476953350788e-167,0.461394491239933,0.726,0.362,4.18758274827617e-163,"0","Myadm"
"Sdpr",1.70143344384073e-166,0.444234471035454,0.943,0.568,2.82199750995423e-162,"0","Sdpr"
"Pdgfb",1.56849574522265e-165,0.415199657502003,0.687,0.325,2.60150704302629e-161,"0","Pdgfb"
"St8sia4",9.49368841953547e-165,0.537820344528157,0.357,0.099,1.57462316126415e-160,"0","St8sia4"
"Dlc1",1.13511676942439e-164,0.380555772136856,0.644,0.301,1.88270467376729e-160,"0","Dlc1"
"Ifi203",2.51281344974673e-161,0.401807268488236,0.704,0.34,4.16775238774992e-157,"0","Ifi203"
"Abcg2",5.98995536867156e-161,0.47237513990895,0.613,0.28,9.93493997447866e-157,"0","Abcg2"
"Gja1",1.59239189486062e-160,0.552235082313002,0.449,0.157,2.64114119681582e-156,"0","Gja1"
"Nfib",4.93917441828329e-160,0.394772621321206,0.849,0.471,8.19211469016466e-156,"0","Nfib"
"Thrsp",5.01686726083721e-160,0.458401115129529,0.387,0.117,8.3209760388246e-156,"0","Thrsp"
"Sema7a",8.54790399036959e-159,0.511993720322821,0.563,0.245,1.4177553558427e-154,"0","Sema7a"
"Col4a2",1.54382689127526e-158,0.29125273614623,0.674,0.323,2.56059128186915e-154,"0","Col4a2"
"Itga1",1.87612393553795e-158,0.502446939247347,0.561,0.242,3.11173915948324e-154,"0","Itga1"
"Cd151",1.39128876679871e-157,0.360283763982212,0.716,0.367,2.30759154861234e-153,"0","Cd151"
"Egfl7",1.77299333103341e-155,0.420781147174006,0.982,0.639,2.94068673885202e-151,"0","Egfl7"
"Tspan7",1.23119295449886e-153,0.419616141513836,0.821,0.451,2.0420566343318e-149,"0","Tspan7"
"Reep3",4.4113203154634e-152,0.453177068424336,0.554,0.246,7.3166158752276e-148,"0","Reep3"
"Ly6e",1.00738356833685e-151,0.445952085446969,0.963,0.612,1.6708463864435e-147,"0","Ly6e"
"Ppp1r2",1.33135049716902e-151,0.295158293762293,0.641,0.303,2.20817793460454e-147,"0","Ppp1r2"
"Gstm1",4.43987557162684e-151,0.37155160978627,0.714,0.367,7.36397762310028e-147,"0","Gstm1"
"Sult1a1",4.66259896953548e-151,0.493146420988694,0.46,0.174,7.73338665087155e-147,"0","Sult1a1"
"Rsrp1",1.02342248921776e-150,0.342149997131487,0.833,0.456,1.69744854061658e-146,"0","Rsrp1"
"F11r",4.71020964503205e-149,0.345063585347446,0.726,0.374,7.81235371725016e-145,"0","F11r"
"Ehd2",5.64831554693372e-149,0.334292452811783,0.865,0.496,9.36829616614428e-145,"0","Ehd2"
"Tmem140",6.75048606697537e-149,0.423672874009461,0.472,0.184,1.11963561906853e-144,"0","Tmem140"
"Jup",2.09722055496242e-148,0.384959307516758,0.693,0.356,3.47845001246068e-144,"0","Jup"
"Fmo1",1.2009667293909e-147,0.492369496939221,0.294,0.072,1.99192341736775e-143,"0","Fmo1"
"Arhgef15",1.92522308555053e-147,0.383603947790428,0.593,0.272,3.19317500969412e-143,"0","Arhgef15"
"Cyp4b1",8.97200043443508e-147,0.606768961442055,0.399,0.138,1.4880959920554e-142,"0","Cyp4b1"
"Qk",1.21776264177134e-146,0.361019371091238,0.714,0.374,2.01978111764194e-142,"0","Qk"
"Cd81",1.42928994721786e-146,0.398143347540815,0.982,0.663,2.37062030645555e-142,"0","Cd81"
"Efnb1",1.82694301473996e-146,0.487301909159394,0.424,0.155,3.0301676842477e-142,"0","Efnb1"
"H2-T23",6.22236450833796e-145,0.449969405696256,0.637,0.31,1.03204137735293e-140,"0","H2-T23"
"Dach1",1.08082005206673e-144,0.511198292535187,0.436,0.164,1.79264813835788e-140,"0","Dach1"
"Fmo2",7.43137724754221e-144,0.547893354220345,0.252,0.052,1.23256823027735e-139,"0","Fmo2"
"Ifngr1",1.14490534949229e-142,0.365157256651561,0.586,0.27,1.89894001266792e-138,"0","Ifngr1"
"Il10rb",5.84257620545138e-142,0.406935533549017,0.523,0.23,9.69049689436165e-138,"0","Il10rb"
"H2-K1",6.628505743326e-142,0.450026731828006,0.944,0.581,1.09940396258805e-137,"0","H2-K1"
"Nck1",1.63254679984748e-141,0.387224251061987,0.631,0.308,2.70774212222703e-137,"0","Nck1"
"BC028528",1.10081889814631e-140,0.432286239133609,0.416,0.154,1.82581822446546e-136,"0","BC028528"
"Ptprg",3.11526889630823e-140,0.395941700450068,0.673,0.341,5.16698499141683e-136,"0","Ptprg"
"Ushbp1",9.96253642793244e-140,0.420782060457397,0.596,0.286,1.65238629193687e-135,"0","Ushbp1"
"S1pr1",3.98779098201697e-138,0.377568803106247,0.844,0.472,6.61415012277335e-134,"0","S1pr1"
"Arl6ip1",1.86242994682932e-137,0.308444887346372,0.583,0.28,3.08902630981111e-133,"0","Arl6ip1"
"Picalm",8.95887585137101e-136,0.30389632654874,0.675,0.344,1.4859191487084e-131,"0","Picalm"
"Marcks",1.0917507719681e-135,0.29633382527587,0.735,0.394,1.81077783038628e-131,"0","Marcks"
"Tmbim6",6.73478403072952e-135,0.306611883278133,0.808,0.452,1.1170312793368e-130,"0","Tmbim6"
"Nbeal1",9.37049544299081e-135,0.429408796732366,0.516,0.229,1.55419037417446e-130,"0","Nbeal1"
"Rnf130",5.98799002818324e-134,0.399202100148538,0.482,0.206,9.93168026074472e-130,"0","Rnf130"
"Tmem88",2.16477928132596e-133,0.319969789539243,0.693,0.36,3.59050291600724e-129,"0","Tmem88"
"Sec14l1",1.27528375127897e-132,0.3646229666937,0.588,0.281,2.1151856298713e-128,"0","Sec14l1"
"Ablim3",2.57481579496162e-132,0.339562124182938,0.44,0.168,4.27058947752334e-128,"0","Ablim3"
"Timp4",2.73204759510051e-132,0.629926289666264,0.381,0.137,4.5313741412337e-128,"0","Timp4"
"Rasgrp3",8.22770698126316e-132,0.386777882177747,0.5,0.212,1.36464747991231e-127,"0","Rasgrp3"
"Sgk1",9.84407527018082e-132,0.307359675634063,0.576,0.267,1.63273832431219e-127,"0","Sgk1"
"Psap",2.70372195161847e-131,0.28033047637728,0.798,0.45,4.48439322895439e-127,"0","Psap"
"Pitpnc1",6.04834156768994e-131,0.45728036518383,0.484,0.21,1.00317793241705e-126,"0","Pitpnc1"
"Thbd",1.9463019771457e-130,0.491718301859912,0.527,0.245,3.22813645929386e-126,"0","Thbd"
"Clec1a",2.64984944844e-130,0.438112440302035,0.496,0.215,4.39504029518259e-126,"0","Clec1a"
"Sppl2a",2.6558928632351e-130,0.413147575909949,0.53,0.243,4.40506390296174e-126,"0","Sppl2a"
"Ctnna1",3.84292617076863e-129,0.284293250486826,0.714,0.387,6.37387734683684e-125,"0","Ctnna1"
"Bst2",4.21798547837002e-129,0.323231678933356,0.799,0.444,6.99595071442451e-125,"0","Bst2"
"Ptbp3",5.19965027029089e-129,0.349507864939844,0.614,0.308,8.62413993830446e-125,"0","Ptbp3"
"Cd200",1.0397513614905e-128,0.375764606672761,0.771,0.43,1.72453160816815e-124,"0","Cd200"
"Son",3.2827941650932e-128,0.30996411790584,0.852,0.486,5.44484240222358e-124,"0","Son"
"Fli1",8.24376584807637e-128,0.364554982620504,0.519,0.232,1.36731100356195e-123,"0","Fli1"
"Etl4",1.77981362075793e-127,0.431987942097026,0.431,0.173,2.9519988713891e-123,"0","Etl4"
"Dusp3",8.43043573925876e-126,0.319467553254138,0.663,0.339,1.39827207171346e-121,"0","Dusp3"
"Nrp2",1.22813329736534e-125,0.424174525429392,0.284,0.078,2.03698188701015e-121,"0","Nrp2"
"Mxd4",5.70888681345358e-125,0.262609162157882,0.669,0.351,9.46875966879411e-121,"0","Mxd4"
"Sdc3",1.46454169233727e-124,0.377488782085561,0.371,0.131,2.4290888509106e-120,"0","Sdc3"
"Gdpd3",5.522848129876e-124,0.57399562741696,0.491,0.211,9.16019590821234e-120,"0","Gdpd3"
"Sptan1",1.3735912949781e-123,0.297544591888484,0.734,0.407,2.27823852185068e-119,"0","Sptan1"
"App",1.59131182352672e-123,0.285731747860936,0.923,0.553,2.63934979050142e-119,"0","App"
"Tapbp",2.34753420108401e-123,0.341906762456684,0.67,0.352,3.89362022591793e-119,"0","Tapbp"
"Sox18",1.51611679368539e-122,0.366614320861081,0.868,0.502,2.51463131400659e-118,"0","Sox18"
"Slfn5",1.54445684945643e-122,0.347638323458912,0.585,0.286,2.56163613050843e-118,"0","Slfn5"
"Lpar6",2.75264366841862e-122,0.479168363666142,0.407,0.159,4.56553478843913e-118,"0","Lpar6"
"H2-D1",3.86387558912822e-122,0.405597604718809,0.989,0.694,6.40862405212806e-118,"0","H2-D1"
"Rasip1",6.33309035914969e-122,0.298046757154541,0.677,0.359,1.05040636696857e-117,"0","Rasip1"
"Elk3",1.55310299135438e-121,0.288170119722177,0.625,0.323,2.57597662146037e-117,"0","Elk3"
"Fcho2",1.64166463014863e-121,0.399596306398179,0.483,0.218,2.72286495556452e-117,"0","Fcho2"
"Arglu1",1.94521982831346e-121,0.334660476980567,0.72,0.389,3.22634160724071e-117,"0","Arglu1"
"Sypl",3.81327274692256e-121,0.317113694492854,0.596,0.303,6.32469417804577e-117,"0","Sypl"
"Mbnl2",1.03529738234199e-120,0.274580914728786,0.647,0.34,1.71714423835242e-116,"0","Mbnl2"
"Arhgap29",2.31616265612147e-120,0.275285029923525,0.628,0.324,3.84158738144307e-116,"0","Arhgap29"
"Shank3",5.10981643766086e-120,0.427409715473018,0.444,0.19,8.47514154350431e-116,"0","Shank3"
"Srgn",6.16152295037218e-120,0.308506915766503,0.898,0.517,1.02195019654873e-115,"0","Srgn"
"Arhgap18",2.56281954830691e-119,0.363121220969679,0.311,0.098,4.25069250282184e-115,"0","Arhgap18"
"Plcb4",9.03686946360094e-118,0.350959131213054,0.611,0.319,1.49885516923285e-113,"0","Plcb4"
"Ephb4",9.17601613888552e-118,0.385453036017095,0.448,0.193,1.52193403679555e-113,"0","Ephb4"
"Palmd",2.94765079057227e-117,0.316959491497127,0.623,0.325,4.88897360124318e-113,"0","Palmd"
"Bmpr2",3.12850895581134e-116,0.318000818950786,0.693,0.378,5.18894495410869e-112,"0","Bmpr2"
"Aplp2",3.29954637406714e-116,0.255768871112768,0.864,0.507,5.47262761602775e-112,"0","Aplp2"
"Ebf1",8.22062146784868e-116,0.272095486004416,0.769,0.425,1.36347227665738e-111,"0","Ebf1"
"Lipe",1.00008098732049e-115,0.36911219173197,0.304,0.094,1.65873432556977e-111,"0","Lipe"
"Mndal",2.1547847016631e-114,0.317038447180468,0.605,0.31,3.57392590617842e-110,"0","Mndal"
"Zbtb20",3.89266869227754e-114,0.334237210650648,0.697,0.39,6.45638029301153e-110,"0","Zbtb20"
"Dhrs3",4.45719183542667e-114,0.377753370901596,0.411,0.172,7.39269837823868e-110,"0","Dhrs3"
"Cd47",9.97247865778376e-113,0.279751437387375,0.711,0.394,1.65403531018001e-108,"0","Cd47"
"Fam198b",2.07505171104987e-111,0.339331675124164,0.507,0.241,3.44168076794732e-107,"0","Fam198b"
"Xiap",2.71076450673341e-111,0.357153794643713,0.528,0.258,4.49607401086803e-107,"0","Xiap"
"Cds2",3.31525709724738e-111,0.348647182643629,0.466,0.217,5.4986854214945e-107,"0","Cds2"
"Prex2",6.95109490344958e-111,0.316418757577165,0.678,0.376,1.15290860068615e-106,"0","Prex2"
"Cdkn1c",2.36942810813001e-110,0.254284074478677,0.61,0.313,3.92993346014444e-106,"0","Cdkn1c"
"Fez2",9.71802166681308e-110,0.30391809531246,0.416,0.173,1.61183107365762e-105,"0","Fez2"
"Efnb2",1.92248776642757e-108,0.346722101929299,0.68,0.377,3.18863820939677e-104,"0","Efnb2"
"Cd38",2.10367634604405e-108,0.366526866018937,0.403,0.168,3.48915758754867e-104,"0","Cd38"
"Sema6a",6.34679185319053e-108,0.360291300055867,0.427,0.186,1.05267889677018e-103,"0","Sema6a"
"Cr1l",6.8255339101598e-108,0.346787926855683,0.58,0.304,1.1320830543391e-103,"0","Cr1l"
"Tmco1",1.04402573266309e-107,0.276349328740191,0.584,0.298,1.731621080195e-103,"0","Tmco1"
"Tspan12",1.78816070990516e-107,0.348028887742706,0.421,0.182,2.9658433534487e-103,"0","Tspan12"
"Tie1",1.96217347845517e-107,0.280032471262871,0.641,0.343,3.25446093136575e-103,"0","Tie1"
"Fzd4",4.31401704337752e-106,0.332307162864343,0.559,0.288,7.15522866814595e-102,"0","Fzd4"
"Lama4",6.5433165995938e-106,0.266589144754689,0.367,0.143,1.08527449120863e-101,"0","Lama4"
"Myo1b",6.93777361879857e-106,0.342262110913271,0.381,0.154,1.15069913241393e-101,"0","Myo1b"
"Klf7",1.71896856341766e-105,0.30936063605553,0.638,0.349,2.85108125928453e-101,"0","Klf7"
"Itm2b",4.32345814088121e-105,0.32174081137946,0.993,0.745,7.17088767246557e-101,"0","Itm2b"
"Kif1b",1.27530145349617e-104,0.336627446628434,0.451,0.206,2.11521499076874e-100,"0","Kif1b"
"Git2",1.97420675975676e-104,0.374709064546027,0.495,0.242,3.27441933173257e-100,"0","Git2"
"Nr3c1",2.07607011865187e-104,0.289548156416288,0.568,0.296,3.443369898796e-100,"0","Nr3c1"
"Tmem245",4.50833333912987e-104,0.44343784554969,0.366,0.148,7.47752167628081e-100,"0","Tmem245"
"4930523C07Rik",3.06889977187248e-102,0.262816720573342,0.463,0.213,5.09007716162769e-98,"0","4930523C07Rik"
"Tnfsf10",9.061821191972e-102,0.377469786566981,0.393,0.167,1.50299366290048e-97,"0","Tnfsf10"
"Ssh2",1.15783070955598e-101,0.357080487898949,0.269,0.085,1.92037801486955e-97,"0","Ssh2"
"Lifr",2.04613704100081e-101,0.39530174586011,0.494,0.244,3.39372289620394e-97,"0","Lifr"
"Lyn",1.47473269387144e-100,0.352011361473316,0.351,0.138,2.44599164605517e-96,"0","Lyn"
"Notch1",1.78823298504625e-100,0.301825115127722,0.71,0.408,2.96596322899771e-96,"0","Notch1"
"Dync1i2",2.7340922919093e-99,0.259392999640505,0.578,0.306,4.53476547536077e-95,"0","Dync1i2"
"Pdgfd",3.07141310740262e-99,0.374180314549173,0.532,0.272,5.09424577993798e-95,"0","Pdgfd"
"4930402H24Rik",4.02643084169682e-99,0.321920928803971,0.346,0.135,6.67823819403835e-95,"0","4930402H24Rik"
"Fam43a",4.62682577289485e-99,0.383710174302538,0.326,0.124,7.6740532269234e-95,"0","Fam43a"
"Cped1",1.49736607759005e-98,0.36801555685013,0.41,0.181,2.48353137629086e-94,"0","Cped1"
"H2-Q4",2.88918105717719e-98,0.306184692900728,0.573,0.302,4.79199570143409e-94,"0","H2-Q4"
"Pcdh1",3.04484473783722e-98,0.311219888690366,0.454,0.211,5.05017948217682e-94,"0","Pcdh1"
"Serinc3",4.4484239776674e-98,0.295172248538333,0.924,0.564,7.37815600935915e-94,"0","Serinc3"
"Aldh2",1.10481999036318e-97,0.264594316068319,0.741,0.43,1.83245443601637e-93,"0","Aldh2"
"Cdc42ep2",1.47804201818162e-97,0.258720329095504,0.392,0.168,2.45148049135604e-93,"0","Cdc42ep2"
"Fnbp1l",1.88381492461785e-97,0.285779598050572,0.507,0.256,3.12449543397117e-93,"0","Fnbp1l"
"Ly6a",1.90913474724728e-97,0.3270298455381,0.957,0.653,3.16649089178434e-93,"0","Ly6a"
"Rtn3",2.87631238346752e-97,0.265620822495108,0.527,0.274,4.77065171921924e-93,"0","Rtn3"
"Mospd2",3.39622987541927e-97,0.371234028324292,0.346,0.14,5.6329868713704e-93,"0","Mospd2"
"Ercc1",2.01251462209487e-96,0.267255759554523,0.32,0.119,3.33795675220656e-92,"0","Ercc1"
"Clec14a",2.53829190037443e-96,0.275316010712668,0.712,0.406,4.21001094596102e-92,"0","Clec14a"
"Gas6",2.80097707956546e-96,0.276596978551196,0.662,0.378,4.64570058416727e-92,"0","Gas6"
"Plxna2",5.04991495663262e-96,0.391840033247563,0.426,0.198,8.37578894707086e-92,"0","Plxna2"
"Tnfaip1",5.10013261956587e-96,0.273740346004054,0.492,0.245,8.45907996281194e-92,"0","Tnfaip1"
"Fas",5.33921128651129e-96,0.344525144600744,0.439,0.207,8.85561583980763e-92,"0","Fas"
"Pdzd2",6.93192124654349e-96,0.297716401579203,0.477,0.231,1.1497284579517e-91,"0","Pdzd2"
"Nisch",7.10572318039501e-96,0.276199996456149,0.568,0.307,1.17855524670032e-91,"0","Nisch"
"Tmcc3",8.60182559535819e-96,0.322571973092223,0.41,0.184,1.42669879324611e-91,"0","Tmcc3"
"Map4k3",1.64725876874188e-95,0.29223378624523,0.479,0.232,2.73214339383529e-91,"0","Map4k3"
"Lipa",2.99186282103183e-95,0.311860801241199,0.354,0.145,4.9623036749634e-91,"0","Lipa"
"Psmb9",3.30643586610701e-95,0.279145196133427,0.509,0.257,5.48405452752509e-91,"0","Psmb9"
"Arap3",3.93426012887973e-95,0.327414027247526,0.441,0.208,6.52536384975992e-91,"0","Arap3"
"Elovl5",4.24674885466435e-95,0.305359401010656,0.431,0.201,7.0436576503463e-91,"0","Elovl5"
"Apoe",5.59405767083782e-95,0.264200529719913,0.626,0.343,9.27830405285161e-91,"0","Apoe"
"Kctd12b",7.28940638858102e-95,0.354868132013974,0.424,0.192,1.20902094361005e-90,"0","Kctd12b"
"Scarb1",5.11471140495228e-94,0.354601461371537,0.292,0.106,8.48326033625386e-90,"0","Scarb1"
"Tjp1",5.92175218195503e-94,0.254387076445511,0.546,0.286,9.82181816899061e-90,"0","Tjp1"
"Tm9sf2",2.12133649553237e-93,0.266719473610045,0.467,0.231,3.51844871149e-89,"0","Tm9sf2"
"Hnrnph1",9.81220103168228e-93,0.271747982040151,0.582,0.318,1.62745166311482e-88,"0","Hnrnph1"
"Hspa12b",1.78411130902361e-92,0.323571955554513,0.489,0.245,2.95912701714656e-88,"0","Hspa12b"
"Calcrl",3.10508084862266e-92,0.32870145142992,0.285,0.102,5.15008709552554e-88,"0","Calcrl"
"Pik3c2a",3.18672479755798e-92,0.360350984740144,0.435,0.209,5.28550174922967e-88,"0","Pik3c2a"
"Capn2",3.84862693785189e-92,0.256202465206152,0.47,0.232,6.38333263912115e-88,"0","Capn2"
"Podxl",1.1677761065393e-91,0.276623149416195,0.89,0.526,1.93687345030608e-87,"0","Podxl"
"Dnm3",1.30767719159533e-91,0.37229434694429,0.392,0.175,2.16891338998001e-87,"0","Dnm3"
"Tanc1",1.50877580388569e-91,0.268141762762276,0.483,0.24,2.50245554832481e-87,"0","Tanc1"
"Syne2",2.91354233062633e-91,0.273690000155429,0.555,0.296,4.83240130957683e-87,"0","Syne2"
"H2-Q7",1.29774062235699e-89,0.381333555767264,0.485,0.246,2.15243259624131e-85,"0","H2-Q7"
"Raph1",1.54418375537229e-89,0.311359601515935,0.414,0.194,2.56118317666048e-85,"0","Raph1"
"Tbx3",1.6642830176151e-88,0.328323551571813,0.326,0.131,2.7603798130164e-84,"0","Tbx3"
"Srgap2",1.7924306766804e-87,0.315620032585987,0.341,0.143,2.97292552034211e-83,"0","Srgap2"
"Rgs3",4.69401171160734e-87,0.25283704678255,0.58,0.323,7.78548782487194e-83,"0","Rgs3"
"Dennd5b",9.83371296002821e-87,0.358769195893253,0.42,0.204,1.63101963155028e-82,"0","Dennd5b"
"Rassf9",8.35242202082865e-86,0.31655724865636,0.331,0.137,1.38533271637464e-81,"0","Rassf9"
"Amotl2",8.36655655927848e-86,0.301397652039665,0.41,0.192,1.38767707092193e-81,"0","Amotl2"
"Ccdc85b",2.1664508842836e-85,0.296227378387545,0.428,0.211,3.59327543667278e-81,"0","Ccdc85b"
"Crim1",2.41005634616523e-85,0.311181280683434,0.527,0.287,3.99731945574965e-81,"0","Crim1"
"Cxcr4",3.36841561846159e-85,0.468608935536684,0.301,0.118,5.58685414478039e-81,"0","Cxcr4"
"Plod1",2.56464602621788e-84,0.261226746785372,0.359,0.159,4.25372189908497e-80,"0","Plod1"
"Lrrc8a",1.34389597679192e-83,0.254820268595337,0.438,0.217,2.22898586710707e-79,"0","Lrrc8a"
"Hdac7",1.47083373426346e-83,0.259185146430046,0.49,0.254,2.43952483164938e-79,"0","Hdac7"
"Ifnar2",5.14871605933105e-83,0.258968665953014,0.381,0.175,8.53966045600649e-79,"0","Ifnar2"
