"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gpihbp1",0,1.13584656161484,0.955,0.405,0,"0","Gpihbp1"
"Cd300lg",0,1.0779980557697,0.895,0.319,0,"0","Cd300lg"
"Cd36",0,1.03728621261343,0.993,0.569,0,"0","Cd36"
"Cxcl12",0,1.03377706062827,0.983,0.613,0,"0","Cxcl12"
"Kdr",0,1.02177371752789,0.951,0.455,0,"0","Kdr"
"Btnl9",0,0.946152715131871,0.84,0.35,0,"0","Btnl9"
"Lpl",0,0.940968967280312,0.743,0.308,0,"0","Lpl"
"Emcn",0,0.828988567067002,0.853,0.375,0,"0","Emcn"
"Rgcc",0,0.770480242343357,0.792,0.323,0,"0","Rgcc"
"1810011O10Rik",0,0.763484840343964,0.777,0.334,0,"0","1810011O10Rik"
"Tspan13",0,0.756308071635835,0.938,0.498,0,"0","Tspan13"
"Mgll",0,0.752009430927734,0.969,0.611,0,"0","Mgll"
"Aqp7",0,0.740622999092049,0.66,0.23,0,"0","Aqp7"
"Fabp4",0,0.727370904698552,1,0.864,0,"0","Fabp4"
"Tcf15",0,0.657205595444912,0.804,0.39,0,"0","Tcf15"
"Kitl",0,0.653305354164683,0.923,0.544,0,"0","Kitl"
"Cyyr1",0,0.651911157899956,0.894,0.471,0,"0","Cyyr1"
"Cdh5",6.61279573641105e-307,0.607339826767304,0.978,0.594,1.09679830084114e-302,"0","Cdh5"
"Nrp1",8.31551198814163e-307,0.643343287768294,0.95,0.625,1.37921081835317e-302,"0","Nrp1"
"C1qtnf9",4.17897641810192e-305,0.70357157462767,0.654,0.263,6.93125028706384e-301,"0","C1qtnf9"
"Adgrl4",1.13405733551865e-301,0.662770170004655,0.782,0.399,1.88094749669124e-297,"0","Adgrl4"
"AW112010",7.15702057085587e-290,0.628649006206254,0.851,0.474,1.18706343188215e-285,"0","AW112010"
"Cav1",1.56468559733981e-280,0.560355014017395,0.988,0.677,2.59518753174781e-276,"0","Cav1"
"Itpkb",4.44785204623198e-279,0.601800995507762,0.806,0.456,7.37720740388036e-275,"0","Itpkb"
"Ctla2a",5.38286234387296e-277,0.72299264247513,0.618,0.235,8.92801548354769e-273,"0","Ctla2a"
"Cav2",2.82599928467286e-275,0.556578416430431,0.889,0.528,4.68720241355841e-271,"0","Cav2"
"Slc28a2",2.140247725398e-273,0.637496862657754,0.463,0.138,3.54981487734512e-269,"0","Slc28a2"
"Lims2",1.54148411194819e-268,0.550231881808619,0.848,0.493,2.55670554807727e-264,"0","Lims2"
"Rbp7",3.46747274949649e-268,0.636150355279465,0.926,0.546,5.75115030231488e-264,"0","Rbp7"
"Txnip",2.89166639196002e-266,0.562164786403242,0.923,0.605,4.79611787770489e-262,"0","Txnip"
"Adgrf5",7.43157812324807e-265,0.545420949096989,0.959,0.572,1.23260154752193e-260,"0","Adgrf5"
"Sparcl1",9.48514151326397e-263,0.552842997234675,0.961,0.615,1.57320557138996e-258,"0","Sparcl1"
"Myct1",1.86292320855195e-260,0.531414118078283,0.769,0.402,3.08984443370427e-256,"0","Myct1"
"Eng",1.75765511335288e-258,0.570129685147091,0.977,0.662,2.91524677100709e-254,"0","Eng"
"Slc26a10",8.52118012167106e-258,0.626139170548096,0.602,0.247,1.41332293498036e-253,"0","Slc26a10"
"Flt1",1.86519847497193e-252,0.560157702040411,0.976,0.62,3.09361819058844e-248,"0","Flt1"
"Mcf2l",1.77418815662785e-251,0.639794653233956,0.547,0.214,2.94266847658296e-247,"0","Mcf2l"
"Xdh",6.50410109588265e-249,0.702400522465986,0.485,0.172,1.0787702077631e-244,"0","Xdh"
"Ly6c1",5.70117399012051e-248,0.520615551263258,0.997,0.729,9.45596718001387e-244,"0","Ly6c1"
"Snrk",3.60961410527951e-234,0.558174562357021,0.746,0.423,5.98690595501659e-230,"0","Snrk"
"Adgrg1",7.54927576554241e-234,0.573221129541476,0.644,0.309,1.25212287847286e-229,"0","Adgrg1"
"Myo10",8.96799031674951e-230,0.543593177625532,0.799,0.437,1.48743087393607e-225,"0","Myo10"
"Clic5",7.11234957893039e-229,0.58129883513375,0.702,0.36,1.17965430116139e-224,"0","Clic5"
"Gng11",2.29550915184098e-228,0.483453724196047,0.948,0.679,3.80733147924345e-224,"0","Gng11"
"Mllt4",2.50639673628311e-225,0.539781389935502,0.755,0.44,4.15710962679917e-221,"0","Mllt4"
"Egfl7",2.53232444190461e-224,0.478093163539891,0.984,0.656,4.20011331934298e-220,"0","Egfl7"
"Arhgap31",1.60371891250848e-223,0.460758424764041,0.834,0.504,2.65992818828656e-219,"0","Arhgap31"
"Esam",6.23127814469187e-223,0.439354063630016,0.911,0.554,1.03351979307859e-218,"0","Esam"
"Ets1",9.1180050127156e-223,0.472794308806819,0.81,0.473,1.51231231140901e-218,"0","Ets1"
"Plpp3",4.94189349390259e-219,0.546061343747535,0.834,0.522,8.19662454898683e-215,"0","Plpp3"
"Sept4",2.16561313467335e-216,0.518811900667056,0.637,0.315,3.59188594516922e-212,"0","Sept4"
"Jam2",1.15741081332894e-215,0.498268516170473,0.782,0.464,1.91968157498738e-211,"0","Jam2"
"Kank3",3.5018371016028e-214,0.536852613785217,0.62,0.302,5.8081470167184e-210,"0","Kank3"
"Gimap6",3.63480831013368e-208,0.45447285103499,0.654,0.329,6.02869306318773e-204,"0","Gimap6"
"Sdpr",4.51383834395483e-208,0.482114687863467,0.949,0.631,7.48665227728348e-204,"0","Sdpr"
"Tcf4",1.46946439279784e-205,0.458409025145997,0.945,0.647,2.4372536418945e-201,"0","Tcf4"
"St8sia4",2.58911950254505e-205,0.556878599038523,0.388,0.12,4.29431360692122e-201,"0","St8sia4"
"Hspg2",1.54096228010024e-201,0.430352040821408,0.766,0.454,2.55584003777425e-197,"0","Hspg2"
"B2m",2.91979952685898e-200,0.464422067570197,0.981,0.717,4.84277949524831e-196,"0","B2m"
"Ly6e",1.25953607823576e-198,0.475030182303221,0.967,0.684,2.08906653936183e-194,"0","Ly6e"
"Itga6",1.70337654754641e-195,0.586323315599768,0.626,0.321,2.82522034176047e-191,"0","Itga6"
"Abcb1a",1.94230939184849e-193,0.543021191381815,0.673,0.356,3.2215143573199e-189,"0","Abcb1a"
"Unc5b",1.30541555369139e-188,0.571748506273899,0.584,0.298,2.16516223735254e-184,"0","Unc5b"
"Plscr2",1.9799588313622e-188,0.56483164536817,0.617,0.312,3.28395971769735e-184,"0","Plscr2"
"Igfbp3",1.04147580590819e-187,0.676184137719792,0.553,0.254,1.72739177167932e-183,"0","Igfbp3"
"Robo4",1.30409770636581e-185,0.527222125554219,0.477,0.202,2.16297645577833e-181,"0","Robo4"
"Ets2",6.4994329252342e-185,0.484240075581588,0.539,0.26,1.07799594497934e-180,"0","Ets2"
"Ablim1",1.07161620237136e-184,0.440996442911762,0.769,0.483,1.77738263325314e-180,"0","Ablim1"
"Pdgfb",4.06853548719415e-183,0.425692305200083,0.712,0.382,6.74807295906022e-179,"0","Pdgfb"
"Col4a1",6.33702915938064e-181,0.341264746263777,0.861,0.559,1.05105965637487e-176,"0","Col4a1"
"Igfbp7",2.1711658902481e-180,0.393200400372945,0.972,0.624,3.60109574556551e-176,"0","Igfbp7"
"Lrrc8c",1.08742247408097e-179,0.464092534644144,0.663,0.372,1.80359891551069e-175,"0","Lrrc8c"
"Sema7a",9.81723345141117e-178,0.52509848639399,0.586,0.294,1.62828634025106e-173,"0","Sema7a"
"Thrsp",1.86602349892189e-177,0.468367281087994,0.413,0.151,3.09498657531185e-173,"0","Thrsp"
"Mcc",8.79426901940698e-177,0.514795429507404,0.561,0.283,1.45861745955884e-172,"0","Mcc"
"Gm12002",1.36785740383649e-175,0.470156039031524,0.26,0.059,2.2687282900032e-171,"0","Gm12002"
"Arhgef15",1.81919069453437e-174,0.421737725620059,0.622,0.324,3.0173096859547e-170,"0","Arhgef15"
"Tspan7",1.86775373957716e-173,0.429273788982394,0.84,0.531,3.09785635246268e-169,"0","Tspan7"
"Ifi203",7.78776770414915e-173,0.417797551797717,0.726,0.421,1.29167915141018e-168,"0","Ifi203"
"Cd81",1.26551017449868e-171,0.377165206565348,0.984,0.742,2.09897517542351e-167,"0","Cd81"
"F11r",3.71004916062469e-171,0.370471502970249,0.75,0.43,6.15348753781211e-167,"0","F11r"
"Ehd2",4.29037814762742e-171,0.357786444510109,0.882,0.598,7.11602119565483e-167,"0","Ehd2"
"Abcg2",1.17099382037105e-170,0.477330819548974,0.644,0.361,1.94221035046743e-166,"0","Abcg2"
"Ushbp1",6.46756824619949e-170,0.454952998501646,0.623,0.33,1.07271086931465e-165,"0","Ushbp1"
"Itga1",3.02029057938769e-168,0.516060121559976,0.598,0.324,5.00945395497242e-164,"0","Itga1"
"Cyp4b1",1.15699849456211e-166,0.618800900397513,0.427,0.173,1.91899770308071e-162,"0","Cyp4b1"
"Tmem204",4.21422643599046e-166,0.490240580512632,0.573,0.311,6.98971596673377e-162,"0","Tmem204"
"Fabp5",7.96964589366925e-166,0.287666642498867,0.697,0.401,1.32184546792398e-161,"0","Fabp5"
"S1pr1",1.26745586431397e-165,0.40311568695884,0.861,0.514,2.10220229655115e-161,"0","S1pr1"
"H2-K1",3.3400802525399e-164,0.451198080551203,0.95,0.671,5.53985710686267e-160,"0","H2-K1"
"Tmem88",4.65830501270195e-162,0.365416536408355,0.719,0.414,7.72626469406746e-158,"0","Tmem88"
"Dach1",8.96115312265096e-159,0.520781453482268,0.472,0.213,1.48629685692289e-154,"0","Dach1"
"Mfge8",2.80109093569288e-158,0.37301744623459,0.777,0.504,4.64588942594021e-154,"0","Mfge8"
"Col4a2",1.01086220953309e-157,0.32492684220719,0.704,0.428,1.67661606073158e-153,"0","Col4a2"
"Sult1a1",1.05949460345959e-157,0.503876880788103,0.484,0.227,1.75727774929807e-153,"0","Sult1a1"
"Cd151",7.55233168666446e-156,0.360139188214789,0.741,0.491,1.25262973355017e-151,"0","Cd151"
"Gja1",6.58359194735467e-155,0.55294661641228,0.482,0.226,1.09195456038825e-150,"0","Gja1"
"Jup",4.36708854208789e-153,0.391758728365999,0.725,0.46,7.24325305590698e-149,"0","Jup"
"Dlc1",4.77413097018402e-153,0.37847475577581,0.676,0.419,7.91837362714722e-149,"0","Dlc1"
"Gdpd3",2.10885594830409e-152,0.646715867364161,0.497,0.225,3.49774847585717e-148,"0","Gdpd3"
"Qk",8.2187747107209e-152,0.373616849442918,0.747,0.501,1.36316597352017e-147,"0","Qk"
"Ptprg",2.53169654352689e-149,0.412818449793342,0.704,0.434,4.1990718870937e-145,"0","Ptprg"
"H2-D1",2.04706178205836e-147,0.399473577646791,0.991,0.762,3.39525667172199e-143,"0","H2-D1"
"Sox18",1.9979293589798e-146,0.381727396838049,0.881,0.538,3.3137656348039e-142,"0","Sox18"
"Timp4",2.3816205799258e-146,0.654881680004785,0.404,0.17,3.95015589386494e-142,"0","Timp4"
"Efnb1",5.14683232873818e-146,0.496925973288602,0.456,0.217,8.53653610044514e-142,"0","Efnb1"
"Rasip1",7.59846225815222e-146,0.339116988423393,0.704,0.411,1.26028095013713e-141,"0","Rasip1"
"Sepp1",8.6033529138374e-146,0.338389496779286,0.71,0.438,1.42695211428907e-141,"0","Sepp1"
"Bst2",2.94828473713791e-143,0.343957917138765,0.82,0.542,4.89002506501694e-139,"0","Bst2"
"Clec1a",7.08575355925657e-142,0.447132332714937,0.528,0.269,1.17524308533829e-137,"0","Clec1a"
"Slc43a3",1.5831687126945e-141,0.410742575746732,0.64,0.379,2.6258436268751e-137,"0","Slc43a3"
"Nck1",1.90733735616298e-140,0.39247420878432,0.661,0.409,3.16350973893192e-136,"0","Nck1"
"Etl4",3.41620848461809e-140,0.44798830940032,0.466,0.224,5.66612339258756e-136,"0","Etl4"
"Rasgrp3",1.03878253593936e-139,0.396046955179768,0.535,0.269,1.72292471410902e-135,"0","Rasgrp3"
"Tmbim6",1.97458733812958e-139,0.306380188999625,0.829,0.573,3.27505055902172e-135,"0","Tmbim6"
"Ppp1r2",3.06359099728274e-139,0.311871393925656,0.675,0.434,5.08127202809315e-135,"0","Ppp1r2"
"Srgn",3.58836367211984e-139,0.324225024998389,0.909,0.554,5.95165998657797e-135,"0","Srgn"
"Ablim3",4.03436674338225e-139,0.382992848293787,0.472,0.227,6.6914006805738e-135,"0","Ablim3"
"Slfn5",8.60831216143844e-138,0.387376523846867,0.628,0.369,1.42777465509618e-133,"0","Slfn5"
"Cd200",3.34132536908169e-137,0.38675625825566,0.791,0.515,5.54192225715889e-133,"0","Cd200"
"H2-T23",8.90468579627127e-137,0.431938722525015,0.662,0.413,1.47693118616955e-132,"0","H2-T23"
"Il10rb",1.7253215703727e-134,0.405805745506917,0.552,0.316,2.86161835662017e-130,"0","Il10rb"
"Nfib",2.4629793451357e-134,0.347563165915998,0.867,0.59,4.08509754184207e-130,"0","Nfib"
"BC028528",2.75848361048009e-134,0.442652468449277,0.448,0.221,4.57522091634228e-130,"0","BC028528"
"Myadm",3.73420934050201e-134,0.410735275338038,0.748,0.492,6.19355961215663e-130,"0","Myadm"
"Rsrp1",3.38842839710026e-133,0.305998062241451,0.847,0.575,5.6200473394305e-129,"0","Rsrp1"
"Palmd",4.82351794500022e-133,0.348947832415673,0.652,0.382,8.00028686357737e-129,"0","Palmd"
"Pitpnc1",8.31955185198421e-133,0.459866897409768,0.517,0.276,1.3798808701701e-128,"0","Pitpnc1"
"Picalm",8.38531510836847e-133,0.323182626896269,0.708,0.469,1.39078836387399e-128,"0","Picalm"
"Nrp2",3.96985301959915e-132,0.451105681486118,0.309,0.111,6.58439821830715e-128,"0","Nrp2"
"Fli1",3.11885245715632e-131,0.393573519422577,0.555,0.314,5.17292868543947e-127,"0","Fli1"
"Tmem140",3.56814288046632e-128,0.419681672641637,0.494,0.271,5.91812178154144e-124,"0","Tmem140"
"Shank3",8.15319142250453e-128,0.431109043940307,0.474,0.24,1.3522883293366e-123,"0","Shank3"
"Cd93",1.01499605363489e-127,0.264579333370426,0.86,0.54,1.68347245455882e-123,"0","Cd93"
"Arhgap29",1.73178875059684e-127,0.315580633259597,0.66,0.411,2.87234482173992e-123,"0","Arhgap29"
"Anp32a",2.28150835730505e-126,0.256526079972999,0.825,0.581,3.78410976142616e-122,"0","Anp32a"
"Ctnna1",3.48722024161583e-126,0.298856619209992,0.745,0.51,5.78390349274401e-122,"0","Ctnna1"
"Sec14l1",5.62327879737537e-126,0.363094524338967,0.624,0.387,9.32677021332679e-122,"0","Sec14l1"
"Lpar6",2.6348288819362e-124,0.493456810626965,0.429,0.208,4.37012718357938e-120,"0","Lpar6"
"Ptbp3",4.37291058699788e-124,0.357004414853117,0.654,0.422,7.25290949959468e-120,"0","Ptbp3"
"Lipe",4.89150041193972e-124,0.391421640704521,0.326,0.126,8.11304258324321e-120,"0","Lipe"
"Dusp3",6.75073812165606e-124,0.330371172287041,0.695,0.449,1.11967742485787e-119,"0","Dusp3"
"Mxd4",1.11010318054842e-123,0.285054718325801,0.701,0.47,1.84121713525761e-119,"0","Mxd4"
"Sptan1",1.27104558770283e-123,0.309775956753563,0.765,0.526,2.10815621176392e-119,"0","Sptan1"
"Arhgap18",4.43857091786948e-123,0.393924300620181,0.337,0.137,7.36181372437831e-119,"0","Arhgap18"
"Ly6a",6.32709565948069e-123,0.350645169262192,0.963,0.7,1.04941208608147e-118,"0","Ly6a"
"Mndal",6.76845549471063e-123,0.337041789521914,0.635,0.385,1.1226160283527e-118,"0","Mndal"
"Arglu1",1.84175428512927e-122,0.351211572573412,0.737,0.5,3.0547336573154e-118,"0","Arglu1"
"Son",3.49694597601032e-122,0.292940020863221,0.865,0.602,5.80003459581072e-118,"0","Son"
"App",3.6922735905547e-122,0.27536371652278,0.932,0.654,6.12400497729403e-118,"0","App"
"Elk3",5.31654194886618e-122,0.311833134333348,0.656,0.423,8.81801647638945e-118,"0","Elk3"
"Thbd",3.70846905843202e-121,0.473777581023081,0.551,0.322,6.15086678031534e-117,"0","Thbd"
"Sgk1",5.1880068906716e-121,0.3156106756611,0.602,0.357,8.60482822886791e-117,"0","Sgk1"
"Efnb2",2.14303777652061e-120,0.36729508567692,0.705,0.435,3.55444245613708e-116,"0","Efnb2"
"Tie1",2.54550436326413e-119,0.306595482873265,0.664,0.398,4.22197353690988e-115,"0","Tie1"
"Sypl",4.4027921453804e-118,0.33307395548929,0.631,0.416,7.30247105232794e-114,"0","Sypl"
"Pecam1",5.02272518952068e-118,0.269872974340321,0.951,0.608,8.330691999339e-114,"0","Pecam1"
"Reep3",2.05099330201967e-117,0.407098071102866,0.592,0.38,3.40177749072983e-113,"0","Reep3"
"Prex2",2.25413592367678e-117,0.340733575279053,0.707,0.462,3.73870984301031e-113,"0","Prex2"
"Arl6ip1",2.93685377139484e-117,0.306785351000882,0.616,0.407,4.87106566523549e-113,"0","Arl6ip1"
"Aplp2",5.32015351779462e-117,0.258957415160679,0.88,0.618,8.82400662461415e-113,"0","Aplp2"
"Unc45b",9.94903876296878e-117,0.282124050470783,0.597,0.345,1.650147569226e-112,"0","Unc45b"
"Lyn",9.65895481010385e-116,0.378913634102471,0.393,0.183,1.60203424480382e-111,"0","Lyn"
"Tapbp",6.13986285961562e-115,0.335827084045223,0.696,0.472,1.01835765389585e-110,"0","Tapbp"
"Plcb4",1.03217110379622e-114,0.358656313968512,0.643,0.419,1.71195899275641e-110,"0","Plcb4"
"Tnfsf10",1.86405095757266e-114,0.400465217008495,0.421,0.205,3.09171491823002e-110,"0","Tnfsf10"
"Cd38",1.06319115339153e-113,0.381691296850215,0.434,0.218,1.76340884701519e-109,"0","Cd38"
"Psap",2.86280813150447e-113,0.254632984272677,0.819,0.572,4.74825356691331e-109,"0","Psap"
"Cdkn1c",2.25539905582043e-111,0.288476985468342,0.635,0.396,3.74080487398377e-107,"0","Cdkn1c"
"Nbeal1",3.19255027054206e-110,0.414128836049437,0.543,0.34,5.29516387872107e-106,"0","Nbeal1"
"Ifngr1",6.901808658207e-110,0.324507224511774,0.619,0.396,1.14473398405021e-105,"0","Ifngr1"
"Podxl",8.08424862316881e-110,0.298403528755049,0.902,0.557,1.34085347663878e-105,"0","Podxl"
"Sppl2a",1.61972874386948e-109,0.390825507856098,0.561,0.353,2.68648209458192e-105,"0","Sppl2a"
"Fnbp1l",4.68643028905602e-109,0.327911512511433,0.544,0.321,7.77291327742831e-105,"0","Fnbp1l"
"Pdgfd",6.43033905582101e-109,0.382370899685625,0.566,0.332,1.06653603579847e-104,"0","Pdgfd"
"Hspa12b",2.83100774981051e-108,0.354254069996925,0.527,0.301,4.69550945383572e-104,"0","Hspa12b"
"Fmo1",5.25385096286776e-108,0.46991136379669,0.315,0.134,8.71403720701247e-104,"0","Fmo1"
"Mmrn2",3.93695371771684e-107,0.271720272375217,0.757,0.459,6.52983143620515e-103,"0","Mmrn2"
"Ephb4",5.71286328931904e-107,0.38087013217313,0.474,0.265,9.47535505166456e-103,"0","Ephb4"
"Marcks",3.40037086841383e-106,0.257670998989937,0.762,0.513,5.63985512235117e-102,"0","Marcks"
"Bmpr2",1.07184620932107e-105,0.311625330395466,0.722,0.499,1.77776412277993e-101,"0","Bmpr2"
"Notch1",1.21295366894263e-105,0.318444620440658,0.738,0.491,2.01180495530825e-101,"0","Notch1"
"Fcho2",1.60245342517398e-105,0.394778807407593,0.518,0.322,2.65782925099356e-101,"0","Fcho2"
"Pcdh1",7.0531152359679e-105,0.33587683203555,0.481,0.265,1.16982969303764e-100,"0","Pcdh1"
"Arap3",2.40424980630612e-104,0.356191155656941,0.467,0.257,3.98768872873933e-100,"0","Arap3"
"Clec14a",3.70226722454118e-104,0.28985801684588,0.739,0.47,6.140580418624e-100,"0","Clec14a"
"Psme1",1.97185346303201e-103,0.263681331567541,0.715,0.501,3.2705161537849e-99,"0","Psme1"
"Psmb8",3.98460841956134e-103,0.258366362275601,0.713,0.477,6.60887152468443e-99,"0","Psmb8"
"Fzd4",1.61654825559079e-102,0.336614561177149,0.593,0.375,2.68120693672289e-98,"0","Fzd4"
"Myo1b",3.3962390940379e-100,0.352404912886982,0.412,0.213,5.63300216137126e-96,"0","Myo1b"
"Psmb9",1.41152338507739e-99,0.306264917041655,0.549,0.336,2.34115268648935e-95,"0","Psmb9"
"Acvrl1",1.72619878743766e-99,0.253094690616689,0.765,0.508,2.8630733088441e-95,"0","Acvrl1"
"Xiap",1.89767752365407e-99,0.363316733258824,0.564,0.364,3.14748794073263e-95,"0","Xiap"
"Git2",8.93265555485339e-99,0.393020383666799,0.52,0.324,1.48157025032798e-94,"0","Git2"
"Sema6a",1.46060941447754e-98,0.36964499261277,0.45,0.251,2.42256677485245e-94,"0","Sema6a"
"Gstm1",3.83531351584812e-98,0.254498753921281,0.735,0.499,6.36125099738569e-94,"0","Gstm1"
"Rnf130",2.7796222906499e-97,0.362081290608204,0.515,0.332,4.61028153127192e-93,"0","Rnf130"
"Slc9a3r2",3.3623089119808e-97,0.25554489049308,0.941,0.647,5.57672556141136e-93,"0","Slc9a3r2"
"Tspan12",9.6511768508154e-97,0.351873138716301,0.457,0.265,1.60074419247624e-92,"0","Tspan12"
"Cr1l",4.25630267905353e-96,0.343012578431306,0.61,0.418,7.05950362347819e-92,"0","Cr1l"
"Scarb1",4.85938964786569e-96,0.369358391341509,0.317,0.142,8.05978366995003e-92,"0","Scarb1"
"Mbnl2",8.25917986565812e-96,0.255073747346339,0.682,0.477,1.36986757251806e-91,"0","Mbnl2"
"Klf7",2.32361992578995e-95,0.313098376050757,0.67,0.465,3.85395600891522e-91,"0","Klf7"
"Tanc1",3.32031081348347e-95,0.301556872215666,0.517,0.311,5.50706751524368e-91,"0","Tanc1"
"Pdzd2",4.86220799840053e-95,0.316791767419411,0.508,0.301,8.06445818614712e-91,"0","Pdzd2"
"Fez2",1.68351499401107e-94,0.320281583953384,0.458,0.271,2.79227796906676e-90,"0","Fez2"
"Rassf9",2.62287666024266e-94,0.347064386180105,0.362,0.177,4.35030322867848e-90,"0","Rassf9"
"Clec2d",4.27691318534486e-93,0.272014278299542,0.852,0.588,7.09368820921299e-89,"0","Clec2d"
"Plxnd1",9.50221988108736e-93,0.279777132232554,0.572,0.367,1.57603818947715e-88,"0","Plxnd1"
"Tmem245",3.20769258537536e-92,0.445626626245287,0.399,0.219,5.32027892210358e-88,"0","Tmem245"
"Serinc3",4.51230831284755e-92,0.263594381475421,0.933,0.664,7.48411456768894e-88,"0","Serinc3"
"Ptprb",1.1311482475281e-91,0.29644277867176,0.962,0.646,1.8761224833501e-87,"0","Ptprb"
"Fam43a",2.00745181434094e-91,0.384585149710321,0.358,0.179,3.32955957926589e-87,"0","Fam43a"
"Slc6a6",2.19946186834589e-91,0.260569866057148,0.823,0.544,3.64802745483849e-87,"0","Slc6a6"
"Map4k3",4.33051857271642e-91,0.309341016206584,0.506,0.304,7.18259810470745e-87,"0","Map4k3"
"Lifr",2.56907613443109e-90,0.393559181702218,0.52,0.328,4.2610696765674e-86,"0","Lifr"
"H2-Q4",3.35185051607602e-90,0.30464886809081,0.604,0.397,5.55937926596369e-86,"0","H2-Q4"
"Cds2",1.40881268708052e-89,0.341294839259439,0.49,0.308,2.33665672279174e-85,"0","Cds2"
"Tek",4.81482091253113e-89,0.257161757664332,0.683,0.447,7.98586196552412e-85,"0","Tek"
"Plxna2",1.05004434780415e-88,0.396833438265615,0.461,0.276,1.74160355526796e-84,"0","Plxna2"
"H2-Q7",3.3543041957968e-88,0.381168011408448,0.511,0.309,5.56344893914857e-84,"0","H2-Q7"
"Rgs3",3.3820983142201e-88,0.270911637779842,0.609,0.404,5.60954826396547e-84,"0","Rgs3"
"Fam198b",3.92401411318755e-88,0.327363776446017,0.546,0.357,6.50836980813287e-84,"0","Fam198b"
"Dhrs3",5.45115131109942e-88,0.368400960025978,0.437,0.262,9.0412795645895e-84,"0","Dhrs3"
"Fmo2",7.94551062317961e-88,0.406736348262638,0.273,0.11,1.31784239196057e-83,"0","Fmo2"
"Fas",9.6550587120936e-88,0.345262734743188,0.466,0.28,1.60138803798784e-83,"0","Fas"
"Dnm3",7.35357071093917e-87,0.369330440980462,0.417,0.229,1.21966323811637e-82,"0","Dnm3"
"Pparg",1.6731059850818e-86,0.30740558296957,0.301,0.136,2.77501358685668e-82,"0","Pparg"
"Gimap4",8.92104682840316e-86,0.261847554847812,0.469,0.269,1.47964482695895e-81,"0","Gimap4"
"Gngt2",3.33706173136725e-85,0.290276890345222,0.384,0.202,5.53485058764571e-81,"0","Gngt2"
"Syne2",5.77543658601749e-85,0.29509339770702,0.583,0.389,9.57913912156861e-81,"0","Syne2"
"Cmtm8",9.34636043681049e-85,0.263323838663054,0.368,0.188,1.55018734204939e-80,"0","Cmtm8"
"Kctd12b",1.50777139826037e-84,0.360934350593552,0.458,0.268,2.50078964115465e-80,"0","Kctd12b"
"Meox2",2.33106772806765e-84,0.281526230884649,0.462,0.271,3.86630893377301e-80,"0","Meox2"
"Tnfaip1",3.18620224810515e-84,0.28754032572928,0.529,0.347,5.2846350487072e-80,"0","Tnfaip1"
"Psmb10",3.57250856424706e-84,0.265022149512013,0.577,0.392,5.92536270466017e-80,"0","Psmb10"
"Tjp1",1.20988247279281e-82,0.266335982997659,0.586,0.404,2.00671106937416e-78,"0","Tjp1"
"Pik3c2a",4.75821658073733e-82,0.365928364575209,0.47,0.292,7.89197802081093e-78,"0","Pik3c2a"
"Sh2d3c",1.83171334169611e-81,0.30881990434972,0.26,0.111,3.03807974853717e-77,"0","Sh2d3c"
"Sdc3",8.28973395057816e-81,0.330009221580359,0.399,0.228,1.37493527304289e-76,"0","Sdc3"
"Nr3c1",2.34451325657783e-80,0.264043087990648,0.607,0.426,3.88860968735999e-76,"0","Nr3c1"
"Cdc42ep2",2.09178078233293e-79,0.261227734976808,0.417,0.243,3.4694276055774e-75,"0","Cdc42ep2"
"Cxcr4",2.94211461240503e-79,0.467396044520997,0.314,0.153,4.87979129613498e-75,"0","Cxcr4"
"Hdac7",4.63635671006934e-79,0.282223085378499,0.512,0.33,7.68986123932101e-75,"0","Hdac7"
"St8sia6",5.75865802694883e-79,0.36019602764698,0.512,0.315,9.55131020349734e-75,"0","St8sia6"
"Tbx3",2.40141731864074e-78,0.336758627827026,0.351,0.184,3.98299076469752e-74,"0","Tbx3"
"Elovl5",3.94258724615172e-77,0.306629311860422,0.454,0.285,6.53917520646724e-73,"0","Elovl5"
"Galnt15",6.84447453486811e-77,0.314307618208832,0.334,0.17,1.13522454635322e-72,"0","Galnt15"
"Ceacam1",1.32828615738294e-76,0.321482570954681,0.462,0.278,2.20309542063534e-72,"0","Ceacam1"
"Rapgef3",2.86159644883961e-76,0.300448946171489,0.351,0.184,4.74624387004538e-72,"0","Rapgef3"
"Prkch",4.02188361138302e-76,0.306119514263677,0.312,0.155,6.67069615783987e-72,"0","Prkch"
"Gbp7",4.73615589528348e-76,0.275734695967337,0.511,0.326,7.85538816791717e-72,"0","Gbp7"
"4930402H24Rik",4.86705587491929e-76,0.320391924291929,0.37,0.209,8.07249887414113e-72,"0","4930402H24Rik"
"8430408G22Rik",3.09401540776766e-75,0.26526685501908,0.474,0.266,5.13173395532344e-71,"0","8430408G22Rik"
"Kif1b",5.93880388049861e-75,0.322782725967915,0.484,0.323,9.85010011619499e-71,"0","Kif1b"
"Mospd2",2.02764536217876e-74,0.354692089270677,0.367,0.21,3.36305259770969e-70,"0","Mospd2"
"Dennd5b",2.97942712565101e-74,0.356763219892122,0.452,0.285,4.94167783060477e-70,"0","Dennd5b"
"Ercc1",1.04409016508041e-73,0.277004098042814,0.348,0.192,1.73172794780237e-69,"0","Ercc1"
"Adgrl2",1.34993750132624e-73,0.315068214654381,0.39,0.227,2.23900633969969e-69,"0","Adgrl2"
